Mag X,Mag Y,Mag Z
-112.50,642.00,-325.50
-112.50,643.50,-330.00
-117.00,648.00,-330.00
-115.50,643.50,-324.00
-111.00,639.00,-321.00
-118.50,634.50,-330.00
-112.50,642.00,-328.50
-115.50,631.50,-321.00
-112.50,640.50,-312.00
-108.00,649.50,-307.50
-112.50,634.50,-295.50
-108.00,636.00,-304.50
-102.00,642.00,-298.50
-100.50,636.00,-288.00
-120.00,628.50,-220.50
-123.00,627.00,-204.00
-115.50,624.00,-204.00
-118.50,624.00,-202.50
-120.00,628.50,-202.50
-118.50,624.00,-213.00
-121.50,640.50,-243.00
-184.50,640.50,-301.50
-255.00,648.00,-381.00
-352.50,651.00,-553.50
-429.00,649.50,-556.50
-432.00,651.00,-532.50
-439.50,649.50,-567.00
-439.50,642.00,-651.00
-403.50,661.50,-646.50
-390.00,669.00,-655.50
-376.50,663.00,-687.00
-376.50,676.50,-672.00
-381.00,669.00,-657.00
-379.50,664.50,-669.00
-378.00,673.50,-664.50
-376.50,675.00,
-381.00,672.00,-675.00
-382.50,673.50,-667.50
-373.50,679.50,-657.00
-373.50,681.00,-660.00
-370.50,675.00,-661.50
-364.50,678.00,-669.00
-355.50,676.50,-684.00
-351.00,672.00,-696.00
-339.00,669.00,-717.00
-318.00,666.00,-756.00
-319.50,663.00,-750.00
-322.50,664.50,-745.50
-330.00,670.50,-727.50
-327.00,672.00,-718.50
-331.50,667.50,-717.00
-334.50,673.50,-709.50
-336.00,673.50,-709.50
-336.00,666.00,-700.50
-339.00,681.00,-699.00
-333.00,676.50,-679.50
-342.00,673.50,-670.50
-342.00,681.00,-675.00
-339.00,664.50,-702.00
-331.50,670.50,
-339.00,666.00,-718.50
-376.50,666.00,
-394.50,669.00,-639.00
-390.00,672.00,-625.50
-387.00,667.50,-603.00
-393.00,667.50,-609.00
-396.00,669.00,-618.00
-406.50,666.00,-595.50
-409.50,667.50,-577.50
-409.50,675.00,-561.00
-409.50,667.50,-568.50
-408.00,,
-409.50,661.50,-505.50
-396.00,661.50,-490.50
-399.00,676.50,-486.00
-397.50,664.50,-477.00
-397.50,666.00,-472.50
-400.50,672.00,-478.50
-402.00,670.50,-478.50
-390.00,673.50,-481.50
-393.00,,-471.00
-385.50,675.00,-474.00
-388.50,669.00,-472.50
-343.50,676.50,-451.50
-324.00,694.50,-459.00
-340.50,690.00,-451.50
-340.50,667.50,-487.50
-352.50,654.00,-468.00
-333.00,625.50,-490.50
-408.00,630.00,-477.00
-448.50,634.50,-456.00
-486.00,651.00,-346.50
-502.50,654.00,-258.00
-516.00,651.00,-288.00
-511.50,649.50,-306.00
-514.50,649.50,-301.50
-522.00,648.00,-321.00
-508.50,643.50,-340.50
-520.50,648.00,-334.50
-520.50,657.00,-321.00
-519.00,646.50,-327.00
-516.00,655.50,-321.00
-516.00,651.00,-315.00
-519.00,651.00,-321.00
-526.50,649.50,-324.00
-519.00,660.00,-316.50
-520.50,649.50,-318.00
-525.00,654.00,-322.50
-517.50,652.50,-322.50
-517.50,654.00,-319.50
-519.00,648.00,-325.50
-498.00,640.50,-358.50
-498.00,637.50,-370.50
-504.00,658.50,-363.00
-496.50,654.00,-366.00
-495.00,646.50,-366.00
-493.50,655.50,-361.50
-495.00,655.50,-361.50
-493.50,651.00,-364.50
-496.50,651.00,-369.00
-490.50,651.00,-364.50
-496.50,658.50,-358.50
-490.50,658.50,-363.00
-498.00,648.00,-361.50
-493.50,660.00,-358.50
-493.50,654.00,-360.00
-493.50,654.00,-361.50
-504.00,,
-499.50,651.00,-361.50
-496.50,651.00,-366.00
-496.50,660.00,-361.50
-490.50,657.00,-360.00
-496.50,655.50,-363.00
-499.50,658.50,-361.50
-496.50,652.50,-361.50
-498.00,655.50,-361.50
-493.50,651.00,-379.50
-484.50,646.50,-381.00
-493.50,660.00,-370.50
-490.50,657.00,-366.00
-498.00,652.50,-364.50
-496.50,658.50,-367.50
-492.00,655.50,-367.50
-493.50,652.50,-370.50
-492.00,655.50,-375.00
-501.00,657.00,-373.50
-487.50,651.00,-373.50
-495.00,660.00,-381.00
-487.50,651.00,-375.00
-490.50,652.50,-367.50
-490.50,658.50,-376.50
-436.50,649.50,-405.00
-345.00,645.00,-361.50
-330.00,615.00,-246.00
-327.00,591.00,-127.50
-237.00,570.00,-88.50
-231.00,594.00,-61.50
-244.50,606.00,22.50
-231.00,612.00,51.00
-217.50,624.00,54.00
-201.00,619.50,54.00
-201.00,628.50,52.50
-208.50,631.50,49.50
-204.00,624.00,48.00
-211.50,630.00,46.50
-204.00,627.00,49.50
-207.00,621.00,57.00
-204.00,630.00,55.50
-204.00,636.00,54.00
-199.50,619.50,57.00
-202.50,633.00,58.50
-204.00,625.50,57.00
-199.50,627.00,55.50
-205.50,636.00,57.00
-207.00,622.50,52.50
-201.00,634.50,55.50
-199.50,630.00,57.00
-205.50,633.00,45.00
-196.50,634.50,43.50
-189.00,633.00,52.50
-193.50,622.50,63.00
-198.00,625.50,52.50
-202.50,628.50,
-204.00,622.50,51.00
-204.00,631.50,48.00
-199.50,627.00,48.00
-190.50,625.50,52.50
-201.00,630.00,52.50
-198.00,621.00,45.00
-193.50,627.00,52.50
-196.50,628.50,46.50
-207.00,621.00,37.50
-201.00,628.50,43.50
-202.50,627.00,45.00
-205.50,628.50,42.00
-204.00,625.50,43.50
-202.50,630.00,46.50
-204.00,627.00,51.00
-193.50,627.00,46.50
-201.00,630.00,48.00
-202.50,624.00,40.50
-199.50,628.50,46.50
-204.00,627.00,45.00
-205.50,619.50,46.50
-202.50,627.00,37.50
-201.00,619.50,40.50
-201.00,621.00,37.50
-201.00,633.00,33.00
-195.00,630.00,27.00
-189.00,625.50,25.50
-190.50,627.00,25.50
-196.50,624.00,30.00
-198.00,624.00,25.50
-196.50,631.50,31.50
-196.50,624.00,22.50
-195.00,621.00,18.00
-193.50,621.00,21.00
-189.00,618.00,25.50
-184.50,624.00,30.00
-180.00,622.50,21.00
-168.00,619.50,7.50
-163.50,630.00,9.00
-169.50,630.00,18.00
-169.50,615.00,15.00
-154.50,618.00,12.00
-126.00,622.50,9.00
-123.00,625.50,7.50
-115.50,633.00,7.50
-123.00,625.50,7.50
-129.00,625.50,4.50
-136.50,634.50,90.00
-129.00,643.50,67.50
-30.00,631.50,120.00
15.00,604.50,189.00
24.00,579.00,189.00
